Id,StateFars,StateEng,CityFars,CityEng,Lat,Long,StateCity
495,گيلان,Gilan,لولمان,,37.29998293,49.62998328,"گيلان ,لولمان"
496,گيلان,Gilan,رودبار,,37.29998293,49.62998328,"گيلان ,رودبار"
497,گيلان,Gilan,لاهيجان,,37.29998293,49.62998328,"گيلان ,لاهيجان"
498,گيلان,Gilan,رودسر,,37.29998293,49.62998328,"گيلان ,رودسر"
499,گيلان,Gilan,کوچصفهان,,37.29998293,49.62998328,"گيلان ,کوچصفهان"
500,گيلان,Gilan,لشت نشا,,37.29998293,49.62998328,"گيلان ,لشت نشا"
501,گيلان,Gilan,لوشان,,37.29998293,49.62998328,"گيلان ,لوشان"
502,گيلان,Gilan,کتالم,,37.29998293,49.62998328,"گيلان ,کتالم"
503,گيلان,Gilan,ضيابر,,37.29998293,49.62998328,"گيلان ,ضيابر"
504,گيلان,Gilan,امام زاده هاشم,,37.29998293,49.62998328,"گيلان ,امام زاده هاشم"
505,گيلان,Gilan,صومعه سرا,,37.29998293,49.62998328,"گيلان ,صومعه سرا"
506,گيلان,Gilan,کسما,,37.29998293,49.62998328,"گيلان ,کسما"
507,گيلان,Gilan,جمعه بازار,,37.29998293,49.62998328,"گيلان ,جمعه بازار"
508,گيلان,Gilan,کلارآباد,,37.29998293,49.62998328,"گيلان ,کلارآباد"
509,گيلان,Gilan,متل قو,,37.29998293,49.62998328,"گيلان ,متل قو"
510,گيلان,Gilan,جمشيدآباد,,37.29998293,49.62998328,"گيلان ,جمشيدآباد"
511,گيلان,Gilan,منجيل,,37.29998293,49.62998328,"گيلان ,منجيل"
512,گيلان,Gilan,نشتارود,,37.29998293,49.62998328,"گيلان ,نشتارود"
513,گيلان,Gilan,کياشهر,,37.29998293,49.62998328,"گيلان ,کياشهر"
514,گيلان,Gilan,املش,,37.29998293,49.62998328,"گيلان ,املش"
515,گيلان,Gilan,رستم آباد,,37.29998293,49.62998328,"گيلان ,رستم آباد"
516,گيلان,Gilan,آستانه,,37.29998293,49.62998328,"گيلان ,آستانه"
517,گيلان,Gilan,شفت,,37.29998293,49.62998328,"گيلان ,شفت"
518,گيلان,Gilan,بندرانزلي,,37.29998293,49.62998328,"گيلان ,بندرانزلي"
519,گيلان,Gilan,رضوانشهر,,37.29998293,49.62998328,"گيلان ,رضوانشهر"
520,گيلان,Gilan,فومن,,37.29998293,49.62998328,"گيلان ,فومن"
521,گيلان,Gilan,ماسال,,37.29998293,49.62998328,"گيلان ,ماسال"
522,گيلان,Gilan,اب کنار,,37.29998293,49.62998328,"گيلان ,اب کنار"
523,گيلان,Gilan,لنگرود,,37.29998293,49.62998328,"گيلان ,لنگرود"
524,گيلان,Gilan,عباس آباد,,37.29998293,49.62998328,"گيلان ,عباس آباد"
525,گيلان,Gilan,کومله,,37.29998293,49.62998328,"گيلان ,کومله"
526,گيلان,Gilan,چاف,,37.29998293,49.62998328,"گيلان ,چاف"
527,گيلان,Gilan,سنگر,,37.29998293,49.62998328,"گيلان ,سنگر"
528,گيلان,Gilan,شاقاجي,,37.29998293,49.62998328,"گيلان ,شاقاجي"
529,گيلان,Gilan,خرم آباد,,37.29998293,49.62998328,"گيلان ,خرم آباد"
530,گيلان,Gilan,قلعه گردن,,37.29998293,49.62998328,"گيلان ,قلعه گردن"
531,گيلان,Gilan,چابکسر,,37.29998293,49.62998328,"گيلان ,چابکسر"
532,گيلان,Gilan,سادات محله,,37.29998293,49.62998328,"گيلان ,سادات محله"
533,گيلان,Gilan,رحيم آباد,,37.29998293,49.62998328,"گيلان ,رحيم آباد"
534,گيلان,Gilan,کلاچاي,,37.29998293,49.62998328,"گيلان ,کلاچاي"
535,گيلان,Gilan,واجارگاه,,37.29998293,49.62998328,"گيلان ,واجارگاه"
536,گيلان,Gilan,شاندرمن,,37.29998293,49.62998328,"گيلان ,شاندرمن"
537,گيلان,Gilan,گراب زريخ,,37.29998293,49.62998328,"گيلان ,گراب زريخ"
538,گيلان,Gilan,طاهرگوراب,,37.29998293,49.62998328,"گيلان ,طاهرگوراب"
539,گيلان,Gilan,هشتپر,,37.29998293,49.62998328,"گيلان ,هشتپر"
540,گيلان,Gilan,پره سر,,37.29998293,49.62998328,"گيلان ,پره سر"
541,گيلان,Gilan,اسالم,,37.29998293,49.62998328,"گيلان ,اسالم"
542,گيلان,Gilan,پونل,,37.29998293,49.62998328,"گيلان ,پونل"
543,گيلان,Gilan,حويق,,37.29998293,49.62998328,"گيلان ,حويق"
544,گيلان,Gilan,چوبر,,37.29998293,49.62998328,"گيلان ,چوبر"
545,گيلان,Gilan,لوندويل,,37.29998293,49.62998328,"گيلان ,لوندويل"
546,گيلان,Gilan,سه راه خلخال,,37.29998293,49.62998328,"گيلان ,سه راه خلخال"
547,گيلان,Gilan,چوکام,,37.29998293,49.62998328,"گيلان ,چوکام"
548,گيلان,Gilan,کته سر,,37.29998293,49.62998328,"گيلان ,کته سر"
549,گيلان,Gilan,خشکبيجار,,37.29998293,49.62998328,"گيلان ,خشکبيجار"
550,گيلان,Gilan,خاچکين,,37.29998293,49.62998328,"گيلان ,خاچکين"
551,گيلان,Gilan,شيرود,,37.29998293,49.62998328,"گيلان ,شيرود"
552,گيلان,Gilan,جيرده,,37.29998293,49.62998328,"گيلان ,جيرده"
553,گيلان,Gilan,پيربازار,,37.29998293,49.62998328,"گيلان ,پيربازار"
554,گيلان,Gilan,احمدگوراب,,37.29998293,49.62998328,"گيلان ,احمدگوراب"
555,گيلان,Gilan,غازيان,,37.29998293,49.62998328,"گيلان ,غازيان"
556,گيلان,Gilan,خمام,,37.29998293,49.62998328,"گيلان ,خمام"
557,گيلان,Gilan,رودبنه,,37.29998293,49.62998328,"گيلان ,رودبنه"
558,گيلان,Gilan,سياهکل,,37.29998293,49.62998328,"گيلان ,سياهکل"
559,گيلان,Gilan,رمک,,37.29998293,49.62998328,"گيلان ,رمک"
560,گيلان,Gilan,رامسر1,,37.29998293,49.62998328,"گيلان ,رامسر1"
561,گيلان,Gilan,تنکابن 1,,37.29998293,49.62998328,"گيلان ,تنکابن 1"
562,گيلان,Gilan,شيرود1,,37.29998293,49.62998328,"گيلان ,شيرود1"
563,گيلان,Gilan,کتالم 1,,37.29998293,49.62998328,"گيلان ,کتالم 1"
564,گيلان,Gilan,رشت,,37.29998293,49.62998328,"گيلان ,رشت"
565,گيلان,Gilan,آستارا,,37.29998293,49.62998328,"گيلان ,آستارا"
2,تهران,Tehran,تهران,,35.31658978,51.64660437,"تهران,تهران"
3,تهران,Tehran,نظرآباد,,35.31658978,51.64660437,"تهران,نظرآباد"
4,تهران,Tehran,ورامين,,35.31658978,51.64660437,"تهران,ورامين"
5,تهران,Tehran,شهرري,,35.31658978,51.64660437,"تهران,شهرري"
6,تهران,Tehran,ابهر,,35.31658978,51.64660437,"تهران,ابهر"
7,تهران,Tehran,خرمدره,,35.31658978,51.64660437,"تهران,خرمدره"
8,تهران,Tehran,تاکستان,,35.31658978,51.64660437,"تهران,تاکستان"
9,تهران,Tehran,قرچک ورامين,,35.31658978,51.64660437,"تهران,قرچک ورامين"
10,تهران,Tehran,پاکدشت,,35.31658978,51.64660437,"تهران,پاکدشت"
11,تهران,Tehran,کرج,,35.31658978,51.64660437,"تهران,کرج"
12,تهران,Tehran,شهرياروانديشه,,35.31658978,51.64660437,"تهران,شهرياروانديشه"
13,تهران,Tehran,هشتگرد,,35.31658978,51.64660437,"تهران,هشتگرد"
14,تهران,Tehran,گرمسار,,35.31658978,51.64660437,"تهران,گرمسار"
15,تهران,Tehran,ايوانکي,,35.31658978,51.64660437,"تهران,ايوانکي"
16,تهران,Tehran,فيروزکوه,,35.31658978,51.64660437,"تهران,فيروزکوه"
17,تهران,Tehran,دماوند,,35.31658978,51.64660437,"تهران,دماوند"
18,تهران,Tehran,بويينزهرا,,35.31658978,51.64660437,"تهران,بويينزهرا"
19,تهران,Tehran,رودهن,,35.31658978,51.64660437,"تهران,رودهن"
20,تهران,Tehran,بومهن,,35.31658978,51.64660437,"تهران,بومهن"
21,تهران,Tehran,گيلاوند,,35.31658978,51.64660437,"تهران,گيلاوند"
22,تهران,Tehran,ابيک,,35.31658978,51.64660437,"تهران,ابيک"
23,تهران,Tehran,پرديس,,35.31658978,51.64660437,"تهران,پرديس"
24,تهران,Tehran,اسلامشهر,,35.31658978,51.64660437,"تهران,اسلامشهر"
25,مرکزي,Markazi,خمين,,35.02182741,50.33143917,"مرکزي,خمين"
26,مرکزي,Markazi,آران و بيدگل,,35.02182741,50.33143917,"مرکزي,آران و بيدگل"
27,مرکزي,Markazi,محلات,,35.02182741,50.33143917,"مرکزي,محلات"
28,مرکزي,Markazi,دليجان,,35.02182741,50.33143917,"مرکزي,دليجان"
29,مرکزي,Markazi,نراق,,35.02182741,50.33143917,"مرکزي,نراق"
30,مرکزي,Markazi,رباط ميل,,35.02182741,50.33143917,"مرکزي,رباط ميل"
31,مرکزي,Markazi,ساروق,,35.02182741,50.33143917,"مرکزي,ساروق"
32,مرکزي,Markazi,آشتيان,,35.02182741,50.33143917,"مرکزي,آشتيان"
33,مرکزي,Markazi,کاشان,,35.02182741,50.33143917,"مرکزي,کاشان"
34,مرکزي,Markazi,اراک,,35.02182741,50.33143917,"مرکزي,اراک"
35,مرکزي,Markazi,مامونيه,,35.02182741,50.33143917,"مرکزي,مامونيه"
36,مرکزي,Markazi,نيم ور,,35.02182741,50.33143917,"مرکزي,نيم ور"
37,مرکزي,Markazi,فراهان,,35.02182741,50.33143917,"مرکزي,فراهان"
38,مرکزي,Markazi,مهاجران,,35.02182741,50.33143917,"مرکزي,مهاجران"
39,مرکزي,Markazi,غرق آباد,,35.02182741,50.33143917,"مرکزي,غرق آباد"
40,مرکزي,Markazi,خنداب,,35.02182741,50.33143917,"مرکزي,خنداب"
41,مرکزي,Markazi,جاورسيان,,35.02182741,50.33143917,"مرکزي,جاورسيان"
42,مرکزي,Markazi,کميجان,,35.02182741,50.33143917,"مرکزي,کميجان"
43,مرکزي,Markazi,تفرش,,35.02182741,50.33143917,"مرکزي,تفرش"
44,مرکزي,Markazi,ساوه,,35.02182741,50.33143917,"مرکزي,ساوه"
45,مرکزي,Markazi,شازند,,35.02182741,50.33143917,"مرکزي,شازند"
46,مرکزي,Markazi,آستانه,,35.02182741,50.33143917,"مرکزي,آستانه"
47,مرکزي,Markazi,نوبران,,35.02182741,50.33143917,"مرکزي,نوبران"
48,مرکزي,Markazi,ميلاجرد,,35.02182741,50.33143917,"مرکزي,ميلاجرد"
49,آذربايجان شرقي,East Azerbaijan,ترکمنچاي,,38.25000246,47.06290482,"آذربايجان شرقي ,ترکمنچاي"
50,آذربايجان شرقي,East Azerbaijan,تيکمه داش,,38.25000246,47.06290482,"آذربايجان شرقي ,تيکمه داش"
51,آذربايجان شرقي,East Azerbaijan,وايقان,,38.25000246,47.06290482,"آذربايجان شرقي ,وايقان"
52,آذربايجان شرقي,East Azerbaijan,شنداباد,,38.25000246,47.06290482,"آذربايجان شرقي ,شنداباد"
53,آذربايجان شرقي,East Azerbaijan,شرفخانه,,38.25000246,47.06290482,"آذربايجان شرقي ,شرفخانه"
54,آذربايجان شرقي,East Azerbaijan,سهند,,38.25000246,47.06290482,"آذربايجان شرقي ,سهند"
55,آذربايجان شرقي,East Azerbaijan,عجب شير,,38.25000246,47.06290482,"آذربايجان شرقي ,عجب شير"
56,آذربايجان شرقي,East Azerbaijan,مرند,,38.25000246,47.06290482,"آذربايجان شرقي ,مرند"
57,آذربايجان شرقي,East Azerbaijan,تبريز,,38.25000246,47.06290482,"آذربايجان شرقي ,تبريز"
58,آذربايجان شرقي,East Azerbaijan,اسکو,,38.25000246,47.06290482,"آذربايجان شرقي ,اسکو"
59,آذربايجان شرقي,East Azerbaijan,ميانه,,38.25000246,47.06290482,"آذربايجان شرقي ,ميانه"
60,آذربايجان شرقي,East Azerbaijan,اهر,,38.25000246,47.06290482,"آذربايجان شرقي ,اهر"
61,آذربايجان شرقي,East Azerbaijan,اذرشهر,,38.25000246,47.06290482,"آذربايجان شرقي ,اذرشهر"
62,آذربايجان شرقي,East Azerbaijan,بستان اباد,,38.25000246,47.06290482,"آذربايجان شرقي ,بستان اباد"
63,آذربايجان شرقي,East Azerbaijan,سراب,,38.25000246,47.06290482,"آذربايجان شرقي ,سراب"
64,آذربايجان شرقي,East Azerbaijan,سردرود,,38.25000246,47.06290482,"آذربايجان شرقي ,سردرود"
65,آذربايجان شرقي,East Azerbaijan,خسروشهر,,38.25000246,47.06290482,"آذربايجان شرقي ,خسروشهر"
66,آذربايجان شرقي,East Azerbaijan,باسمنج,,38.25000246,47.06290482,"آذربايجان شرقي ,باسمنج"
67,آذربايجان شرقي,East Azerbaijan,صوفيان,,38.25000246,47.06290482,"آذربايجان شرقي ,صوفيان"
68,آذربايجان شرقي,East Azerbaijan,گوگان,,38.25000246,47.06290482,"آذربايجان شرقي ,گوگان"
69,آذربايجان شرقي,East Azerbaijan,ملکان,,38.25000246,47.06290482,"آذربايجان شرقي ,ملکان"
70,آذربايجان شرقي,East Azerbaijan,شبستر,,38.25000246,47.06290482,"آذربايجان شرقي ,شبستر"
71,آذربايجان شرقي,East Azerbaijan,مراغه,,38.25000246,47.06290482,"آذربايجان شرقي ,مراغه"
72,آذربايجان شرقي,East Azerbaijan,ايلخچي,,38.25000246,47.06290482,"آذربايجان شرقي ,ايلخچي"
73,آذربايجان شرقي,East Azerbaijan,هشترود,,38.25000246,47.06290482,"آذربايجان شرقي ,هشترود"
74,آذربايجان شرقي,East Azerbaijan,گرگر,,38.25000246,47.06290482,"آذربايجان شرقي ,گرگر"
75,آذربايجان شرقي,East Azerbaijan,هادي شهر,,38.25000246,47.06290482,"آذربايجان شرقي ,هادي شهر"
76,آذربايجان شرقي,East Azerbaijan,مهربان,,38.25000246,47.06290482,"آذربايجان شرقي ,مهربان"
77,آذربايجان شرقي,East Azerbaijan,تسوج,,38.25000246,47.06290482,"آذربايجان شرقي ,تسوج"
78,آذربايجان شرقي,East Azerbaijan,هريس,,38.25000246,47.06290482,"آذربايجان شرقي ,هريس"
79,آذربايجان شرقي,East Azerbaijan,ممقان,,38.25000246,47.06290482,"آذربايجان شرقي ,ممقان"
80,آذربايجان شرقي,East Azerbaijan,علمدار,,38.25000246,47.06290482,"آذربايجان شرقي ,علمدار"
81,آذربايجان شرقي,East Azerbaijan,خامنه,,38.25000246,47.06290482,"آذربايجان شرقي ,خامنه"
82,آذربايجان شرقي,East Azerbaijan,کليبر,,38.25000246,47.06290482,"آذربايجان شرقي ,کليبر"
83,آذربايجان شرقي,East Azerbaijan,بناب,,38.25000246,47.06290482,"آذربايجان شرقي ,بناب"
84,آذربايجان شرقي,East Azerbaijan,جلفا,,38.25000246,47.06290482,"آذربايجان شرقي ,جلفا"
85,آذربايجان شرقي,East Azerbaijan,قره چمن,,38.25000246,47.06290482,"آذربايجان شرقي ,قره چمن"
86,آذربايجان غربي,West Azerbaijan,اروميه,,37.52999473,44.99998165,"آذربايجان غربي ,اروميه"
87,آذربايجان غربي,West Azerbaijan,ماکو,,37.52999473,44.99998165,"آذربايجان غربي ,ماکو"
88,آذربايجان غربي,West Azerbaijan,شوط,,37.52999473,44.99998165,"آذربايجان غربي ,شوط"
89,آذربايجان غربي,West Azerbaijan,اشنويه,,37.52999473,44.99998165,"آذربايجان غربي ,اشنويه"
90,آذربايجان غربي,West Azerbaijan,مهاباد,,37.52999473,44.99998165,"آذربايجان غربي ,مهاباد"
91,آذربايجان غربي,West Azerbaijan,سردشت,,37.52999473,44.99998165,"آذربايجان غربي ,سردشت"
92,آذربايجان غربي,West Azerbaijan,قره‌ضياءالد,,37.52999473,44.99998165,"آذربايجان غربي ,قره‌ضياءالد"
93,آذربايجان غربي,West Azerbaijan,چالدران,,37.52999473,44.99998165,"آذربايجان غربي ,چالدران"
94,آذربايجان غربي,West Azerbaijan,سقز-خوي-اروميه ...,,37.52999473,44.99998165,"آذربايجان غربي ,سقز-خوي-اروميه ..."
95,آذربايجان غربي,West Azerbaijan,بانه,,37.52999473,44.99998165,"آذربايجان غربي ,بانه"
96,آذربايجان غربي,West Azerbaijan,سقز,,37.52999473,44.99998165,"آذربايجان غربي ,سقز"
97,آذربايجان غربي,West Azerbaijan,مياندوآب,,37.52999473,44.99998165,"آذربايجان غربي ,مياندوآب"
98,آذربايجان غربي,West Azerbaijan,بوکان,,37.52999473,44.99998165,"آذربايجان غربي ,بوکان"
99,آذربايجان غربي,West Azerbaijan,پيرانشهر,,37.52999473,44.99998165,"آذربايجان غربي ,پيرانشهر"
100,آذربايجان غربي,West Azerbaijan,سلماس,,37.52999473,44.99998165,"آذربايجان غربي ,سلماس"
101,آذربايجان غربي,West Azerbaijan,خوي,,37.52999473,44.99998165,"آذربايجان غربي ,خوي"
102,آذربايجان غربي,West Azerbaijan,بازرگان,,37.52999473,44.99998165,"آذربايجان غربي ,بازرگان"
103,آذربايجان غربي,West Azerbaijan,نقده,,37.52999473,44.99998165,"آذربايجان غربي ,نقده"
104,آذربايجان غربي,West Azerbaijan,شاهين دژ,,37.52999473,44.99998165,"آذربايجان غربي ,شاهين دژ"
105,آذربايجان غربي,West Azerbaijan,محمديار,,37.52999473,44.99998165,"آذربايجان غربي ,محمديار"
106,خوزستان,Khuzestan,آبادان,,31.97999758,49.2999259,"خوزستان ,آبادان"
107,خوزستان,Khuzestan,دزفول,,31.97999758,49.2999259,"خوزستان ,دزفول"
108,خوزستان,Khuzestan,بهبهان,,31.97999758,49.2999259,"خوزستان ,بهبهان"
109,خوزستان,Khuzestan,اميديه,,31.97999758,49.2999259,"خوزستان ,اميديه"
110,خوزستان,Khuzestan,خرمشهر,,31.97999758,49.2999259,"خوزستان ,خرمشهر"
111,خوزستان,Khuzestan,شوشتر,,31.97999758,49.2999259,"خوزستان ,شوشتر"
112,خوزستان,Khuzestan,هنديجان,,31.97999758,49.2999259,"خوزستان ,هنديجان"
113,خوزستان,Khuzestan,ديلم,,31.97999758,49.2999259,"خوزستان ,ديلم"
114,خوزستان,Khuzestan,انديمشک - دزفول,,31.97999758,49.2999259,"خوزستان ,انديمشک - دزفول"
115,خوزستان,Khuzestan,رامشير,,31.97999758,49.2999259,"خوزستان ,رامشير"
116,خوزستان,Khuzestan,اهواز,,31.97999758,49.2999259,"خوزستان ,اهواز"
117,خوزستان,Khuzestan,بندر امام,,31.97999758,49.2999259,"خوزستان ,بندر امام"
118,خوزستان,Khuzestan,ميان کوه,,31.97999758,49.2999259,"خوزستان ,ميان کوه"
119,خوزستان,Khuzestan,ايذه,,31.97999758,49.2999259,"خوزستان ,ايذه"
120,خوزستان,Khuzestan,هفتگل,,31.97999758,49.2999259,"خوزستان ,هفتگل"
121,خوزستان,Khuzestan,باغملک,,31.97999758,49.2999259,"خوزستان ,باغملک"
122,خوزستان,Khuzestan,مسجد سليمان,,31.97999758,49.2999259,"خوزستان ,مسجد سليمان"
123,خوزستان,Khuzestan,ملاثاني,,31.97999758,49.2999259,"خوزستان ,ملاثاني"
124,خوزستان,Khuzestan,لالي,,31.97999758,49.2999259,"خوزستان ,لالي"
125,خوزستان,Khuzestan,انديشمک,,31.97999758,49.2999259,"خوزستان ,انديشمک"
126,خوزستان,Khuzestan,گتوند,,31.97999758,49.2999259,"خوزستان ,گتوند"
127,خوزستان,Khuzestan,سربند,,31.97999758,49.2999259,"خوزستان ,سربند"
128,خوزستان,Khuzestan,هويزه,,31.97999758,49.2999259,"خوزستان ,هويزه"
129,خوزستان,Khuzestan,هفت تپه,,31.97999758,49.2999259,"خوزستان ,هفت تپه"
130,خوزستان,Khuzestan,دهدز,,31.97999758,49.2999259,"خوزستان ,دهدز"
131,خوزستان,Khuzestan,ماهشهر,,31.97999758,49.2999259,"خوزستان ,ماهشهر"
133,خوزستان,Khuzestan,هفتکل,,31.97999758,49.2999259,"خوزستان ,هفتکل"
134,خوزستان,Khuzestan,شوش,,31.97999758,49.2999259,"خوزستان ,شوش"
135,خوزستان,Khuzestan,سوسنگرد,,31.97999758,49.2999259,"خوزستان ,سوسنگرد"
136,خوزستان,Khuzestan,دهلران,,31.97999758,49.2999259,"خوزستان ,دهلران"
137,خوزستان,Khuzestan,شادگان,,31.97999758,49.2999259,"خوزستان ,شادگان"
138,خوزستان,Khuzestan,حميديه,,31.97999758,49.2999259,"خوزستان ,حميديه"
